FNN,16,2e-05,0.9,16,",",311,77,64,324,0.8079800498753117,0.8350515463917526,0.8015463917525774,0.8212927756653993,0.6369555602256807,0.8182989690721649,0.8949837798404733,0.8942900414496759
FNN,16,2e-05,0.9,32,",",304,84,86,302,0.7823834196891192,0.7783505154639175,0.7835051546391752,0.7803617571059431,0.5618631345901113,0.7809278350515464,0.8691967762834087,0.8704465139759804
FNN,16,2e-05,0.9,64,",",302,86,80,308,0.7817258883248731,0.7938144329896907,0.7783505154639175,0.7877237851662404,0.5722333724130878,0.7860824742268041,0.868339796627081,0.8696128706557552
FNN,16,0.0002,0.9,16,",",315,73,65,323,0.8156565656565656,0.8324742268041238,0.8118556701030928,0.8239795918367347,0.6444669009268187,0.8221649484536082,0.8878889618585677,0.8892682537995538
FNN,16,0.0002,0.9,32,",",305,83,51,337,0.8023809523809524,0.8685567010309279,0.7860824742268041,0.8341584158415841,0.6568770253489207,0.8273195876288659,0.9040030636456291,0.9045262514613669
FNN,16,0.0002,0.9,64,",",324,64,59,329,0.8371501272264631,0.8479381443298969,0.8350515463917526,0.8425096030729834,0.6830464079245689,0.8414948453608248,0.9127694463982339,0.9160112658093315
FNN,16,0.002,0.9,16,",",344,44,83,305,0.8739255014326648,0.7860824742268041,0.8865979381443299,0.8276797829036635,0.6761045464447821,0.836340206185567,0.9190860287730847,0.9246067594855988
FNN,16,0.002,0.9,32,",",336,52,58,330,0.8638743455497382,0.8505154639175257,0.865979381443299,0.8571428571428571,0.7165805294181911,0.8582474226804123,0.9227698304648901,0.9291369964927196
FNN,16,0.002,0.9,64,",",343,45,63,325,0.8783783783783784,0.8376288659793815,0.884020618556701,0.8575197889182058,0.7224273053784609,0.8608247422680413,0.9210043396323008,0.9307909979806568
FNN,32,2e-05,0.9,16,",",305,83,54,334,0.8009592326139089,0.8608247422680413,0.7860824742268041,0.8298136645962733,0.6487217660349675,0.8234536082474226,0.8962256856446672,0.8946620257200553
FNN,32,2e-05,0.9,32,",",311,77,56,332,0.8117359413202934,0.8556701030927835,0.8015463917525774,0.8331242158092849,0.6581812320780716,0.8286082474226805,0.9021356451092143,0.9013975980444255
FNN,32,2e-05,0.9,64,",",308,80,82,306,0.7927461139896373,0.788659793814433,0.7938144329896907,0.7906976744186046,0.5824819652172714,0.7912371134020618,0.8732101475969233,0.8748140078648105
FNN,32,0.0002,0.9,16,",",306,82,70,318,0.795,0.8195876288659794,0.788659793814433,0.8071065989847716,0.6085385352926881,0.8041237113402062,0.8802816561559801,0.8820942714422363
FNN,32,0.0002,0.9,32,",",304,84,51,337,0.8004750593824228,0.8685567010309279,0.7835051546391752,0.8331273176761433,0.654433159839261,0.8260309278350515,0.8970185292018487,0.8976578276118611
FNN,32,0.0002,0.9,64,",",305,83,50,338,0.8028503562945368,0.8711340206185567,0.7860824742268041,0.8355995055624228,0.6596065445020219,0.8286082474226805,0.9097327764827619,0.9110758316505473
FNN,32,0.002,0.9,16,",",309,79,46,342,0.8123515439429929,0.8814432989690721,0.7963917525773195,0.8454882571075402,0.6803000831530658,0.8389175257731959,0.9155064229612622,0.9206477840365608
