FNN,16,2e-05,0.9,16,",",306,82,44,344,0.8075117370892019,0.8865979381443299,0.788659793814433,0.8452088452088452,0.6785197128092085,0.8376288659793815,0.9219518434528066,0.916675523435009
FNN,16,2e-05,0.9,32,",",300,88,63,325,0.7869249394673123,0.8376288659793815,0.7731958762886598,0.8114856429463171,0.6120966571151422,0.8054123711340206,0.8989987384402953,0.8929548836220639
FNN,16,2e-05,0.9,64,",",298,90,59,329,0.7852028639618138,0.8479381443298969,0.7680412371134021,0.815365551425031,0.6179549016155337,0.8079896907216495,0.8980260003242209,0.8918721436922095
FNN,16,0.0002,0.9,16,",",305,83,47,341,0.8042452830188679,0.8788659793814433,0.7860824742268041,0.8399014778325123,0.667829264291082,0.8324742268041238,0.9197281708940807,0.9137328621532574
FNN,16,0.0002,0.9,32,",",305,83,40,348,0.8074245939675174,0.8969072164948454,0.7860824742268041,0.8498168498168498,0.687223008343344,0.8414948453608248,0.9309489139547831,0.9253972260601551
FNN,16,0.0002,0.9,64,",",316,72,43,345,0.8273381294964028,0.8891752577319587,0.8144329896907216,0.8571428571428571,0.7055818411456021,0.8518041237113402,0.9371766945522603,0.9323918588585398
FNN,16,0.002,0.9,16,",",279,109,22,366,0.7705263157894737,0.9432989690721649,0.7190721649484536,0.8482039397450754,0.6796777776621843,0.8311855670103093,0.9435767192236151,0.9395791263683708
FNN,16,0.002,0.9,32,",",314,74,32,356,0.827906976744186,0.9175257731958762,0.8092783505154639,0.8704156479217604,0.731100079505897,0.8634020618556701,0.9430590596125389,0.9399909660962908
FNN,16,0.002,0.9,64,",",349,39,66,322,0.8919667590027701,0.8298969072164949,0.8994845360824743,0.8598130841121495,0.7311538753141574,0.8646907216494846,0.9433149868735389,0.9411866298225103
FNN,32,2e-05,0.9,16,",",305,83,45,343,0.8051643192488263,0.884020618556701,0.7860824742268041,0.8427518427518428,0.6733401730167718,0.8350515463917526,0.9219632682305865,0.916642310553725
FNN,32,2e-05,0.9,32,",",307,81,44,344,0.8094117647058824,0.8865979381443299,0.7912371134020618,0.8462484624846248,0.6809382421036746,0.8389175257731959,0.92683197150923,0.9217836645764693
FNN,32,2e-05,0.9,64,",",298,90,58,330,0.7857142857142857,0.8505154639175257,0.7680412371134021,0.8168316831683168,0.6206712050540983,0.8092783505154639,0.9040764925816688,0.8981759485598894
FNN,32,0.0002,0.9,16,",",307,81,52,336,0.8057553956834532,0.865979381443299,0.7912371134020618,0.8347826086956521,0.6590599615096283,0.8286082474226805,0.9118464854436934,0.9061138271867363
FNN,32,0.0002,0.9,32,",",308,80,44,344,0.8113207547169812,0.8865979381443299,0.7938144329896907,0.8472906403940886,0.6833601774141304,0.8402061855670103,0.9261232277805274,0.9203289403762356
FNN,32,0.0002,0.9,64,",",319,69,45,343,0.8325242718446602,0.884020618556701,0.8221649484536082,0.8575,0.7075404329122805,0.8530927835051546,0.9349437641742132,0.9298477521521947
FNN,32,0.002,0.9,16,",",307,81,35,353,0.8133640552995391,0.9097938144329897,0.7912371134020618,0.8588807785888077,0.7060102174495257,0.8505154639175257,0.9396605607520193,0.9358327133595494
FNN,32,0.002,0.9,32,",",332,56,48,340,0.8585858585858586,0.8762886597938144,0.8556701030927835,0.8673469387755102,0.732114399452866,0.865979381443299,0.9401937696308412,0.9377922733552981
FNN,32,0.002,0.9,64,",",315,73,34,354,0.8290398126463701,0.9123711340206185,0.8118556701030928,0.8687116564417178,0.7279133239501294,0.8621134020618557,0.9361666170888221,0.9356865766819003
FNN,64,2e-05,0.9,16,",",305,83,49,339,0.8033175355450237,0.8737113402061856,0.7860824742268041,0.837037037037037,0.662341715872474,0.8298969072164949,0.9111614315183074,0.9058348389839515
FNN,64,2e-05,0.9,32,",",310,78,44,344,0.8151658767772512,0.8865979381443299,0.7989690721649485,0.8493827160493828,0.6882144391487425,0.8427835051546392,0.9295296593349529,0.9243012009777871
FNN,64,2e-05,0.9,64,",",315,73,44,344,0.8249400479616307,0.8865979381443299,0.8118556701030928,0.8546583850931677,0.7004127434082716,0.8492268041237113,0.932185356219321,0.9275826336486344
FNN,64,0.0002,0.9,16,",",309,79,51,337,0.8100961538461539,0.8685567010309279,0.7963917525773195,0.8383084577114428,0.6666866984169955,0.8324742268041238,0.9209132868733061,0.9154134339462217
FNN,64,0.0002,0.9,32,",",304,84,48,340,0.8018867924528302,0.8762886597938144,0.7835051546391752,0.8374384236453202,0.6626522932500658,0.8298969072164949,0.9187386879363199,0.9131748857476885
FNN,64,0.0002,0.9,64,",",304,84,41,347,0.8051044083526682,0.8943298969072165,0.7835051546391752,0.8473748473748474,0.6820364196011302,0.8389175257731959,0.9308889503620708,0.9254835795514933
FNN,64,0.002,0.9,16,",",331,57,52,336,0.8549618320610687,0.865979381443299,0.8530927835051546,0.8604353393085787,0.7191318785319046,0.8595360824742269,0.936526389014999,0.9322191518758637
FNN,64,0.002,0.9,32,",",327,61,42,346,0.8501228501228502,0.8917525773195877,0.8427835051546392,0.8704402515723271,0.735418367316534,0.8672680412371134,0.9438209090081557,0.9398315442661282
FNN,64,0.002,0.9,64,",",316,72,33,355,0.8313817330210773,0.9149484536082474,0.8144329896907216,0.8711656441717791,0.7330942017006641,0.8646907216494846,0.9401570087192783,0.9379251248804337
CNN1D,16,2e-05,0.9,16,",",300,88,47,341,0.7948717948717948,0.8788659793814433,0.7731958762886598,0.8347613219094248,0.655733147130238,0.8260309278350515,0.915067628811346,0.9097738867042193
CNN1D,16,2e-05,0.9,32,",",332,56,53,335,0.8567774936061381,0.8634020618556701,0.8556701030927835,0.8600770218228498,0.7190936601248501,0.8595360824742269,0.9321447694061853,0.9277354129025399
CNN1D,16,2e-05,0.9,64,",",321,67,39,349,0.8389423076923077,0.8994845360824743,0.8273195876288659,0.8681592039800995,0.7287040657115996,0.8634020618556701,0.9385543391236798,0.9360054203422256
CNN1D,16,0.0002,0.9,16,",",339,49,51,337,0.8730569948186528,0.8685567010309279,0.8737113402061856,0.8708010335917312,0.7422779025777617,0.8711340206185567,0.9383002991841749,0.9382506111170156
CNN1D,16,0.0002,0.9,32,",",336,52,63,325,0.8620689655172413,0.8376288659793815,0.865979381443299,0.8496732026143791,0.7038911811624935,0.8518041237113402,0.9355659615614761,0.9349492507173981
CNN1D,16,0.0002,0.9,64,",",353,35,76,312,0.899135446685879,0.8041237113402062,0.9097938144329897,0.8489795918367347,0.7179370820358731,0.8569587628865979,0.934766115917939,0.9350356042087364
CNN1D,16,0.002,0.9,16,",",318,70,48,340,0.8292682926829268,0.8762886597938144,0.8195876288659794,0.8521303258145363,0.6969976167311539,0.8479381443298969,0.9315210484870945,0.9315748219789562
CNN1D,16,0.002,0.9,32,",",307,81,40,348,0.8111888111888111,0.8969072164948454,0.7912371134020618,0.8518971848225214,0.6920187758251918,0.8440721649484536,0.928735645416442,0.9311895525560633
CNN1D,16,0.002,0.9,64,",",330,58,60,328,0.8497409326424871,0.845360824742268,0.8505154639175257,0.8475452196382429,0.6958855336666515,0.8479381443298969,0.9226450077290129,0.9238030077585291
CNN1D,32,2e-05,0.9,16,",",326,62,83,305,0.8310626702997275,0.7860824742268041,0.8402061855670103,0.8079470198675497,0.6272079976273388,0.8131443298969072,0.9028596749359755,0.896056966733978
CNN1D,32,2e-05,0.9,32,",",318,70,50,338,0.8284313725490197,0.8711340206185567,0.8195876288659794,0.8492462311557789,0.6916411164253421,0.845360824742268,0.9239626401543563,0.9183560952279732
CNN1D,32,2e-05,0.9,64,",",301,87,32,356,0.8036117381489842,0.9175257731958762,0.7757731958762887,0.8567990373044525,0.7003712338736494,0.8466494845360825,0.9388388110312692,0.9342783505154639
CNN1D,32,0.0002,0.9,16,",",339,49,50,338,0.8733850129198967,0.8711340206185567,0.8737113402061856,0.8722580645161291,0.7448478346831213,0.8724226804123711,0.9398129124061185,0.939154001487937
CNN1D,32,0.0002,0.9,32,",",290,98,23,365,0.7883369330453563,0.9407216494845361,0.7474226804123711,0.8578143360752056,0.7013722793702888,0.8440721649484536,0.939414161465671,0.9391141460303964
CNN1D,32,0.0002,0.9,64,",",343,45,57,331,0.8803191489361702,0.8530927835051546,0.884020618556701,0.8664921465968587,0.7374661910750373,0.8685567010309279,0.936132524190424,0.93667632054416
CNN1D,32,0.002,0.9,16,",",297,91,31,357,0.796875,0.9201030927835051,0.7654639175257731,0.854066985645933,0.6939140928765484,0.8427835051546392,0.9324025704591491,0.9331291848230417
CNN1D,32,0.002,0.9,32,",",320,68,39,349,0.8369304556354916,0.8994845360824743,0.8247422680412371,0.867080745341615,0.7262582320949238,0.8621134020618557,0.9344519208354258,0.9374202890849187
CNN1D,32,0.002,0.9,64,",",330,58,56,332,0.8512820512820513,0.8556701030927835,0.8505154639175257,0.8534704370179949,0.7061949489802316,0.8530927835051546,0.9105781213721198,0.9212721862046976
CNN1D,64,2e-05,0.9,16,",",293,95,73,315,0.7682926829268293,0.8118556701030928,0.7551546391752577,0.7894736842105263,0.5679239840031625,0.7835051546391752,0.8841979918121622,0.8772784036560739
CNN1D,64,2e-05,0.9,32,",",306,82,55,333,0.8024096385542169,0.8582474226804123,0.788659793814433,0.8293897882938979,0.6484792321690936,0.8234536082474226,0.9111394475468662,0.905794983526411
CNN1D,64,2e-05,0.9,64,",",323,65,52,336,0.8379052369077307,0.865979381443299,0.8324742268041238,0.8517110266159695,0.6988459790330342,0.8492268041237113,0.9325676797988477,0.9274829950047827
CNN1D,64,0.0002,0.9,16,",",342,46,52,336,0.8795811518324608,0.865979381443299,0.8814432989690721,0.8727272727272727,0.7475120630621417,0.8737113402061856,0.9395470828138492,0.9376660644064194
CNN1D,64,0.0002,0.9,32,",",316,72,30,358,0.8325581395348837,0.9226804123711341,0.8144329896907216,0.8753056234718827,0.7414702933995976,0.8685567010309279,0.9397767482519568,0.9394462748432353
CNN1D,64,0.0002,0.9,64,",",314,74,35,353,0.8266978922716628,0.9097938144329897,0.8092783505154639,0.8662576687116564,0.7227324461995946,0.8595360824742269,0.9404102829712362,0.9386491656924221
CNN1D,64,0.002,0.9,16,",",306,82,34,354,0.8119266055045872,0.9123711340206185,0.788659793814433,0.8592233009708737,0.7064577615168082,0.8505154639175257,0.927625930493758,0.9309304920820491
CNN1D,64,0.002,0.9,32,",",315,73,38,350,0.8274231678486997,0.9020618556701031,0.8118556701030928,0.8631319358816276,0.716840002512166,0.8569587628865979,0.9312081887643411,0.9354208736316293
CNN1D,64,0.002,0.9,64,",",334,54,45,343,0.8639798488664987,0.884020618556701,0.8608247422680413,0.8738853503184714,0.7450458232526842,0.8724226804123711,0.9387542450034063,0.9395392709108301
BiLSTM,16,2e-05,0.9,16,",",314,74,55,333,0.8181818181818182,0.8582474226804123,0.8092783505154639,0.8377358490566038,0.6683275688946747,0.8337628865979382,0.9097796548107275,0.9060141885428844
BiLSTM,16,2e-05,0.9,32,",",295,93,38,350,0.7900677200902935,0.9020618556701031,0.7603092783505154,0.8423586040914561,0.669127907455494,0.8311855670103093,0.9206445435168565,0.9174062068232544
BiLSTM,16,2e-05,0.9,64,",",316,72,41,347,0.8281622911694511,0.8943298969072165,0.8144329896907216,0.8599752168525403,0.7110359746622249,0.854381443298969,0.9256916225004802,0.9252045913487088
BiLSTM,16,0.0002,0.9,16,",",334,54,60,328,0.8586387434554974,0.845360824742268,0.8608247422680413,0.8519480519480519,0.7062700182035407,0.8530927835051546,0.9261510830170723,0.9225741311510256
BiLSTM,16,0.0002,0.9,32,",",315,73,47,341,0.8236714975845411,0.8788659793814433,0.8118556701030928,0.8503740648379052,0.6922776937496241,0.845360824742268,0.930212904762751,0.9263670421936444
BiLSTM,16,0.0002,0.9,64,",",326,62,54,334,0.8434343434343434,0.8608247422680413,0.8402061855670103,0.8520408163265306,0.7011799882083787,0.8505154639175257,0.925239707686487,0.9242380965033479
BiLSTM,16,0.002,0.9,16,",",334,54,61,327,0.8582677165354331,0.8427835051546392,0.8608247422680413,0.8504551365409623,0.7037227827834424,0.8518041237113402,0.9275107047251918,0.9249920289084919
BiLSTM,16,0.002,0.9,32,",",321,67,63,325,0.8290816326530612,0.8376288659793815,0.8273195876288659,0.8333333333333334,0.6649837921916225,0.8324742268041238,0.9198421808644806,0.9191731321075566
BiLSTM,16,0.002,0.9,64,",",313,75,47,341,0.8197115384615384,0.8788659793814433,0.8067010309278351,0.8482587064676617,0.6873591541818636,0.8427835051546392,0.9189914410182312,0.9145831119141247
BiLSTM,32,2e-05,0.9,16,",",342,46,109,279,0.8584615384615385,0.7190721649484536,0.8814432989690721,0.782608695652174,0.6085916221727707,0.8002577319587629,0.8886618683354605,0.8867307896694654
